date,ABEV3,ALOS3,ALPA4,ASAI3,AZUL4,AZZA3,B3SA3,BBAS3,BBDC3,BBDC4,BBSE3,BEEF3,BHIA3,BPAC11,BRAP4,BRAV3,BRFS3,BRKM5,CASH3,CBAV3,CCRO3,CMIG4,CMIN3,COGN3,CPFE3,CPLE6,CRFB3,CSAN3,CSNA3,CVCB3,CYRE3,DIRR3,DXCO3,ECOR3,EGIE3,ELET3,ELET6,EMBR3,ENEV3,ENGI11,EQTL3,EZTC3,FLRY3,GGBR4,GMAT3,GOAU4,GOLL4,HAPV3,HYPE3,IGTI11,IRBR3,ISAE4,ITSA4,ITUB4,JBSS3,KLBN11,LREN3,LWSA3,MDIA3,MGLU3,MOVI3,MRFG3,MRVE3,MULT3,NTCO3,PCAR3,PETR3,PETR4,PETZ3,PRIO3,PSSA3,QUAL3,RADL3,RAIL3,RAIZ4,RDOR3,RECV3,RENT3,SANB11,SBSP3,SIMH3,SLCE3,SMTO3,STBP3,SUZB3,TAEE11,TIMS3,TOTS3,UGPA3,USIM5,VALE3,VAMO3,VBBR3,VIVT3,WEGE3,YDUQ3
2022-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02396094,,,,,,,,,,,,,,,,,
2023-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02396094,,,,,,,,,,,,,,,,,
2023-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02396094,,,,,,,,,,,,,,,,,
2023-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02337704,,,,,,,,,,,,,,,,,,,,,,,,,0.02396094,,,,,,,,,,,,,,,,,
2023-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02337704,,0.01266602,,,,,,,,,,,,,,,,,,,,,,,0.02396094,,,,,,,,,,,,,,,,,
2023-02-09,,,0.00087641,,,,,,0.03506351,0.03555635,0.02797121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02337704,,0.01266602,,,,,,,,0.02599600,,,,,,,0.00763051,,,,,,,,0.02396094,,,,,,,,0.00930528,,,,,,,,,
2023-02-10,,,0.00087641,,,,,,0.03506351,0.03555635,0.02797121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02337704,,0.01266602,,,,,,,,0.02599600,,,,,,,0.00763051,,,,,,,,0.02396094,,,,,,,,0.00930528,,,0.01531022,,,,,,
2023-02-13,,,0.00087641,,,,,0.06838756,0.03506351,0.03555635,0.02797121,,,0.01871951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02337704,,0.01266602,,,,,,,,0.02599600,,,,,,,0.00763051,,,,,,,,0.02396094,,,,0.00972218,,,,0.00930528,,,0.01531022,,0.05037777,,,,
2023-02-14,,,0.00087641,,,,,0.06838756,0.03506351,0.03555635,0.02797121,,,0.01871951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02337704,,0.01266602,,,,,,,,0.02599600,,,,,,,0.00763051,,,,0.00026497,,,,0.02396094,,,,0.00972218,,,,0.00930528,0.00830385,,0.01531022,,0.05037777,,,,
2023-02-15,,,0.00087641,0.01861011,,,0.01353591,0.06838756,0.03506351,0.03555635,0.02797121,,,0.01871951,,,,,,,0.20827700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02337704,,0.01266602,,,,,,,,0.02599600,,,,,,,0.00763051,,,0.01156320,0.00026497,,,,0.02396094,,,,0.00972218,,,,0.00930528,0.00830385,0.05009108,0.01531022,,0.05037777,,0.00733932,0.00589336,
2023-02-16,,,0.00087641,0.01861011,,,0.01353591,0.06838756,0.03506351,0.03555635,0.02797121,,,0.01871951,,,,,,,0.20827700,,,,,,,,,,,,,,0.03379333,,,,,,,,,,,,,,0.03557230,,,,,0.02337704,,0.01266602,0.04466116,,,,,,,0.02599600,,,,,,,0.00763051,,,0.01156320,0.00026497,,,,0.02396094,,,,0.00972218,,,,0.00930528,0.00830385,0.05009108,0.01531022,0.08473846,0.05037777,,0.00733932,0.00589336,
2023-02-17,,,0.00087641,0.01861011,,,0.01353591,0.06838756,0.03506351,0.03555635,0.02797121,,,0.01871951,,,,,,,0.20827700,,,,,,,,,,,,,,0.03379333,,,,,,,,,,,,,,0.03557230,,,,,0.02337704,,0.01266602,0.04466116,,,,,,,0.02599600,,,,,,,0.00763051,,,0.01156320,0.00026497,,,,0.02396094,,,,0.00972218,,,,0.00930528,0.00830385,0.05009108,0.01531022,0.08473846,0.05037777,,0.00733932,0.00589336,
2023-02-22,,,0.00087641,0.01861011,,,0.01353591,0.06838756,0.03506351,0.03555635,0.02797121,,,0.01871951,,,,,,,0.20827700,,,,,,,,,,,,,,0.03379333,,,,,,,,,,,,,,0.03557230,,,,,0.02337704,,0.01266602,0.04466116,,,,,,,0.02599600,,,,,,,0.00763051,,,0.01156320,0.00026497,,,,0.02396094,,,,0.00972218,,,,0.00930528,0.00830385,0.05009108,0.01531022,0.08473846,0.05037777,,0.00733932,0.00589336,
2023-02-23,,,0.00087641,0.01861011,,,0.01353591,0.06838756,0.03506351,0.03555635,0.02797121,0.04070509,,0.01871951,,,,,,,0.20827700,,,,,,,,,,,,,,0.03379333,,,,,,,,,,,,,,0.03557230,,,0.02465875,,0.02337704,,0.01266602,0.04466116,,,,,,,0.02599600,,,,,,,0.00763051,,,0.01156320,0.00026497,,,,0.02396094,,,,0.00972218,,,,0.00930528,0.00830385,0.05009108,0.01531022,0.08473846,0.05037777,,0.00733932,0.00589336,
2023-02-24,,,0.00087641,0.01861011,,,0.01353591,0.06838756,0.03506351,0.03555635,0.02797121,0.04070509,,0.01871951,,,,,,,0.20827700,,,,,,,,,,,,,,0.03379333,,,,,,,,,,,,,,0.03557230,,,0.02465875,,0.02337704,,0.01266602,0.04466116,,,,,,,0.02599600,,,,,,,0.00763051,,,0.01156320,0.00026497,,,,0.02396094,,,,0.00972218,,,,0.00930528,0.00830385,0.05009108,0.01531022,0.08473846,0.05037777,,0.00733932,0.00589336,
2023-02-27,,,0.00087641,0.01861011,,,0.01353591,0.06838756,0.03506351,0.03555635,0.02797121,0.04070509,,0.01871951,,,,,,,0.20827700,,,,,,0.01644227,,,,,,,,0.03379333,,,,,,,,,,,,,,0.03557230,,,0.02465875,,0.02337704,,0.01266602,0.04466116,,,,,,,0.02599600,,-0.00000201,,,,,0.00763051,,,0.01156320,0.00026497,,,,0.02396094,,,,0.00972218,,,,0.00930528,0.00830385,0.05009108,0.01531022,0.08473846,0.05037777,,0.00733932,0.00589336,
2023-02-28,,,0.00087641,0.01861011,,,0.01353591,0.06838756,0.03506351,0.03555635,0.02797121,0.04070509,,0.01871951,,,-0.15534400,,,,0.20827700,,,,,,0.01644227,0.02169025,,,,,,,0.03379333,,,,,,,,,,,,,-0.01747201,0.03557230,0.00002093,,0.02465875,,0.02337704,,0.01266602,0.04466116,,,,,,,0.02599600,,-0.00000201,,,,,0.00763051,,,0.01156320,0.00026497,,,,0.02396094,,,,0.00972218,,0.24689457,,0.00930528,0.00830385,0.05009108,0.01531022,0.08473846,0.05037777,,0.00733932,0.00589336,
2023-03-01,,,0.00087641,0.01861011,,,0.01353591,0.06838756,0.03506351,0.03555635,0.02797121,0.04070509,,0.01871951,,,-0.15534400,,,,0.20827700,,,,,,0.01644227,0.02169025,,,,,,,0.03379333,,,,,,,,,0.06908135,,0.25097653,,-0.01747201,0.03557230,0.00002093,,0.02465875,,0.02337704,,0.01266602,0.04466116,,,,,0.01527490,,0.02599600,,-0.00000201,0.20689987,0.20759377,,0.07740504,0.00763051,,,0.01156320,0.00026497,,,,0.02396094,,,,0.00972218,,0.24689457,,0.00930528,0.00830385,0.05009108,0.01531022,0.08473846,0.05037777,,0.00733932,0.00589336,
2023-03-02,0.01853059,,0.00087641,0.01861011,,,0.01353591,0.06838756,0.03506351,0.03555635,0.02797121,0.04070509,,0.01871951,,,-0.15534400,,,,0.20827700,,,,,,0.01644227,0.02169025,,,,,,,0.03379333,,,,,,,,,0.06908135,,0.25097653,-0.01906256,-0.01747201,0.03557230,0.00002093,,0.02465875,,0.02337704,,0.01266602,0.04466116,,,,,0.01527490,,0.02599600,,-0.00000201,0.20689987,0.20759377,,0.07740504,0.00763051,,,0.01156320,0.00026497,,,,0.02396094,,,,0.00972218,,0.24689457,,0.00930528,0.00830385,0.05009108,0.01531022,0.08473846,0.05037777,,0.00733932,0.00589336,
2023-03-03,0.01853059,,0.00087641,0.01861011,,,0.01353591,0.06838756,0.03506351,0.03555635,0.02797121,0.04070509,,0.01871951,,,-0.15534400,,,,0.20827700,,,,,,0.01644227,0.02169025,,,,,,,0.03379333,,,,,,,,,0.06908135,,0.25097653,-0.01906256,-0.01747201,0.03557230,0.00002093,,0.02465875,,0.02337704,,0.01266602,0.04466116,,,,,0.01527490,,0.02599600,,-0.00000201,0.20689987,0.20759377,,0.07740504,0.00763051,,,0.01156320,0.00026497,,,,0.02396094,,,,0.00972218,,0.24689457,,0.00930528,0.00830385,0.05009108,0.01531022,0.08473846,0.05037777,,0.00733932,0.00589336,
2023-03-06,0.01853059,,0.00087641,0.01861011,-0.02279176,,0.01353591,0.06838756,0.03506351,0.03555635,0.02797121,0.04070509,,0.01871951,,,-0.15534400,,,,0.20827700,,,,,,0.01644227,0.02169025,,,,,,,0.03379333,,,,,,,,,0.06908135,,0.25097653,-0.01906256,-0.01747201,0.03557230,0.00002093,,0.02465875,,0.02337704,,0.01266602,0.04466116,,,,,0.01527490,,0.02599600,,-0.00000201,0.20689987,0.20759377,,0.07740504,0.00763051,,,0.01156320,0.00026497,,,,0.02396094,,,,0.00972218,,0.24689457,,0.00930528,0.00830385,0.05009108,0.01531022,0.08473846,0.05037777,,0.00733932,0.00589336,
2023-03-07,0.01853059,,0.00087641,0.01861011,-0.02279176,,0.01353591,0.06838756,0.03506351,0.03555635,0.02797121,0.04070509,,0.01871951,,,-0.15534400,,,,0.20827700,,,,,,0.01644227,0.02169025,,,,,,,0.03379333,,,,,,,,,0.06908135,,0.25097653,-0.01906256,-0.01747201,0.03557230,0.00002093,,0.02465875,,0.02337704,,0.01266602,0.04466116,,,,,0.01527490,,0.02599600,,-0.00000201,0.20689987,0.20759377,,0.07740504,0.00763051,,0.00986718,0.01156320,0.00026497,,,,0.02396094,,,,0.00972218,,0.24689457,,0.00930528,0.00830385,0.05009108,0.01531022,0.08473846,0.05037777,,0.00733932,0.00589336,
2023-03-08,0.01853059,,0.00087641,0.01861011,-0.02279176,0.01558350,0.01353591,0.06838756,0.03506351,0.03555635,0.02797121,0.04070509,,0.01871951,,,-0.15534400,,,,0.20827700,,0.01024083,,,,0.01644227,0.02169025,0.00693167,,,,0.01896186,,0.03379333,,,,,,,,,0.06908135,0.02132158,0.25097653,-0.01906256,-0.01747201,0.03557230,0.00002093,-0.03716886,0.02465875,,0.02337704,,0.01266602,0.04466116,,,,,0.01527490,-0.00130441,0.02599600,,-0.00000201,0.20689987,0.20759377,0.00406476,0.07740504,0.00763051,,0.00986718,0.01156320,0.00026497,,,,0.02396094,,,0.04527789,0.00972218,,0.24689457,,0.00930528,0.00830385,0.05009108,0.01531022,0.08473846,0.05037777,,0.00733932,0.00589336,
2023-03-09,0.01853059,,0.00087641,0.01861011,-0.02279176,0.01558350,0.01353591,0.06838756,0.03506351,0.03555635,0.02797121,0.04070509,-0.19036415,0.01871951,,,-0.15534400,,,0.10051469,0.20827700,,0.01024083,,,,0.01644227,0.02169025,0.00693167,,,,0.01896186,,0.03379333,,,,,,,,,0.06908135,0.02132158,0.25097653,-0.01906256,-0.01747201,0.03557230,0.00002093,-0.03716886,0.02465875,,0.02337704,,0.01266602,0.04466116,,,-0.01433469,,0.01527490,-0.00130441,0.02599600,,-0.00000201,0.20689987,0.20759377,0.00406476,0.07740504,0.00763051,,0.00986718,0.01156320,0.00026497,,,,0.02396094,,,0.04527789,0.00972218,,0.24689457,,0.00930528,0.00830385,0.05009108,0.01531022,0.08473846,0.05037777,,0.00733932,0.00589336,
2023-03-10,0.01853059,,0.00087641,0.01861011,-0.02279176,0.01558350,0.01353591,0.06838756,0.03506351,0.03555635,0.02797121,0.04070509,-0.19036415,0.01871951,,,-0.15534400,,,0.10051469,0.20827700,,0.01024083,,,,0.01644227,0.02169025,0.00693167,,,,0.01896186,,0.03379333,,,-0.02176555,,,,,,0.06908135,0.02132158,0.25097653,-0.01906256,-0.01747201,0.03557230,0.00002093,-0.03716886,0.02465875,,0.02337704,,0.01266602,0.04466116,,,-0.01433469,,0.01527490,-0.00130441,0.02599600,,-0.00000201,0.20689987,0.20759377,0.00406476,0.07740504,0.00763051,,0.00986718,0.01156320,0.00026497,,,,0.02396094,,,0.04527789,0.00972218,,0.24689457,,0.00930528,0.00830385,0.05009108,0.01531022,0.08473846,0.05037777,,0.00733932,0.00589336,
2023-03-13,0.01853059,,0.00087641,0.01861011,-0.02279176,0.01558350,0.01353591,0.06838756,0.03506351,0.03555635,0.02797121,0.04070509,-0.19036415,0.01871951,,,-0.15534400,,,0.10051469,0.20827700,,0.01024083,,,,0.01644227,0.02169025,0.00693167,,,0.01339068,0.01896186,,0.03379333,0.00580354,0.00573898,-0.02176555,,,,,,0.06908135,0.02132158,0.25097653,-0.01906256,-0.01747201,0.03557230,0.00002093,-0.03716886,0.02465875,,0.02337704,,0.01266602,0.04466116,,,-0.01433469,,0.01527490,-0.00130441,0.02599600,-0.14890189,-0.00000201,0.20689987,0.20759377,0.00406476,0.07740504,0.00763051,,0.00986718,0.01156320,0.00026497,,,,0.02396094,,,0.04527789,0.00972218,,0.24689457,,0.00930528,0.00830385,0.05009108,0.01531022,0.08473846,0.05037777,,0.00733932,0.00589336,
2023-03-14,0.01853059,,0.00087641,0.01861011,-0.02279176,0.01558350,0.01353591,0.06838756,0.03506351,0.03555635,0.02797121,0.04070509,-0.19036415,0.01871951,,,-0.15534400,,-0.04399103,0.10051469,0.20827700,,0.01024083,,,,0.01644227,0.02169025,0.00693167,-0.07861353,,0.01339068,0.01896186,,0.03379333,0.00580354,0.00573898,-0.02176555,,,,,,0.06908135,0.02132158,0.25097653,-0.01906256,-0.01747201,0.03557230,0.00002093,-0.03716886,0.02465875,,0.02337704,,0.01266602,0.04466116,,,-0.01433469,,0.01527490,-0.00130441,0.02599600,-0.14890189,-0.00000201,0.20689987,0.20759377,0.00406476,0.07740504,0.00763051,,0.00986718,0.01156320,0.00026497,,,0.00911408,0.02396094,,,0.04527789,0.00972218,,0.24689457,,0.00930528,0.00830385,0.05009108,0.01531022,0.08473846,0.05037777,,0.00733932,0.00589336,
2023-03-15,0.01853059,,0.00087641,0.01861011,-0.02279176,0.01558350,0.01353591,0.06838756,0.03506351,0.03555635,0.02797121,0.04070509,-0.19036415,0.01871951,,,-0.15534400,,-0.04399103,0.10051469,0.20827700,,0.01024083,,,,0.01644227,0.02169025,0.00693167,-0.07861353,,0.01339068,0.01896186,,0.03379333,0.00580354,0.00573898,-0.02176555,,,,,,0.06908135,0.02132158,0.25097653,-0.01906256,-0.01747201,0.03557230,0.00002093,-0.03716886,0.02465875,,0.02337704,,0.01266602,0.04466116,,,-0.01433469,,0.01527490,-0.00130441,0.02599600,-0.14890189,-0.00000201,0.20689987,0.20759377,0.00406476,0.07740504,0.00763051,,0.00986718,0.01156320,0.00026497,,,0.00911408,0.02396094,,,0.04527789,0.00972218,,0.24689457,0.01905057,0.00930528,0.00830385,0.05009108,0.01531022,0.08473846,0.05037777,,0.00733932,0.00589336,-0.00129729
2023-03-16,0.01853059,,0.00087641,0.01861011,-0.02279176,0.01558350,0.01353591,0.06838756,0.03506351,0.03555635,0.02797121,0.04070509,-0.19036415,0.01871951,,,-0.15534400,,-0.04399103,0.10051469,0.20827700,,0.01024083,,,,0.01644227,0.02169025,0.00693167,-0.07861353,0.01869473,0.01339068,0.01896186,0.00772472,0.03379333,0.00580354,0.00573898,-0.02176555,,0.02493247,,,0.00957566,0.06908135,0.02132158,0.25097653,-0.01906256,-0.01747201,0.03557230,0.00002093,-0.03716886,0.02465875,,0.02337704,,0.01266602,0.04466116,,,-0.01433469,,0.01527490,-0.00130441,0.02599600,-0.14890189,-0.00000201,0.20689987,0.20759377,0.00406476,0.07740504,0.00763051,,0.00986718,0.01156320,0.00026497,,,0.00911408,0.02396094,,,0.04527789,0.00972218,,0.24689457,0.01905057,0.00930528,0.00830385,0.05009108,0.01531022,0.08473846,0.05037777,,0.00733932,0.00589336,-0.00129729
2023-03-17,0.01853059,,0.00087641,0.01861011,-0.02279176,0.01558350,0.01353591,0.06838756,0.03506351,0.03555635,0.02797121,0.04070509,-0.19036415,0.01871951,,,-0.15534400,,-0.04399103,0.10051469,0.20827700,,0.01024083,,,,0.01644227,0.02169025,0.00693167,-0.07861353,0.01869473,0.01339068,0.01896186,0.00772472,0.03379333,0.00580354,0.00573898,-0.02176555,,0.02493247,,,0.00957566,0.06908135,0.02132158,0.25097653,-0.01906256,-0.01747201,0.03557230,0.00002093,-0.03716886,0.02465875,,0.02337704,,0.01266602,0.04466116,,0.01334775,-0.01433469,,0.01527490,-0.00130441,0.02599600,-0.14890189,-0.00000201,0.20689987,0.20759377,0.00406476,0.07740504,0.00763051,,0.00986718,0.01156320,0.00026497,,,0.00911408,0.02396094,,,0.04527789,0.00972218,,0.24689457,0.01905057,0.00930528,0.00830385,0.05009108,0.01531022,0.08473846,0.05037777,,0.00733932,0.00589336,-0.00129729
2023-03-20,0.01853059,,0.00087641,0.01861011,-0.02279176,0.01558350,0.01353591,0.06838756,0.03506351,0.03555635,0.02797121,0.04070509,-0.19036415,0.01871951,,,-0.15534400,,-0.04399103,0.10051469,0.20827700,,0.01024083,,,,0.01644227,0.02169025,0.00693167,-0.07861353,0.01869473,0.01339068,0.01896186,0.00772472,0.03379333,0.00580354,0.00573898,-0.02176555,,0.02493247,,,0.00957566,0.06908135,0.02132158,0.25097653,-0.01906256,-0.01747201,0.03557230,0.00002093,-0.03716886,0.02465875,0.03255543,0.02337704,,0.01266602,0.04466116,,0.01334775,-0.01433469,,0.01527490,-0.00130441,0.02599600,-0.14890189,-0.00000201,0.20689987,0.20759377,0.00406476,0.07740504,0.00763051,,0.00986718,0.01156320,0.00026497,,,0.00911408,0.02396094,,0.03638871,0.04527789,0.00972218,,0.24689457,0.01905057,0.00930528,0.00830385,0.05009108,0.01531022,0.08473846,0.05037777,,0.00733932,0.00589336,-0.00129729
2023-03-21,0.01853059,,0.00087641,0.01861011,-0.02279176,0.01558350,0.01353591,0.06838756,0.03506351,0.03555635,0.02797121,0.04070509,-0.19036415,0.01871951,,,-0.15534400,,-0.04399103,0.10051469,0.20827700,,0.01024083,,,0.00196193,0.01644227,0.02169025,0.00693167,-0.07861353,0.01869473,0.01339068,0.01896186,0.00772472,0.03379333,0.00580354,0.00573898,-0.02176555,,0.02493247,,,0.00957566,0.06908135,0.02132158,0.25097653,-0.01906256,-0.01747201,0.03557230,0.00002093,-0.03716886,0.02465875,0.03255543,0.02337704,0.03269106,0.01266602,0.04466116,,0.01334775,-0.01433469,,0.01527490,-0.00130441,0.02599600,-0.14890189,-0.00000201,0.20689987,0.20759377,0.00406476,0.07740504,0.00763051,,0.00986718,0.01156320,0.00026497,,,0.00911408,0.02396094,,0.03638871,0.04527789,0.00972218,0.01544941,0.24689457,0.01905057,0.00930528,0.00830385,0.05009108,0.01531022,0.08473846,0.05037777,0.01120041,0.00733932,0.00589336,-0.00129729
