CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
09.257.877/0001-37;2024-06-30;1;FERROVIA NORTE SUL S/A;021814;ITR;140492;2024-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140492
09.257.877/0001-37;2024-09-30;1;FERROVIA NORTE SUL S/A;021814;ITR;143079;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143079
09.267.996/0001-70;2024-03-31;1;YUNY INCORPORADORA HOLDING S.A.;025976;ITR;137591;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137591
09.267.996/0001-70;2024-06-30;1;YUNY INCORPORADORA HOLDING S.A.;025976;ITR;141258;2024-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141258
09.267.996/0001-70;2024-09-30;1;YUNY INCORPORADORA HOLDING S.A.;025976;ITR;142994;2024-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142994
09.288.252/0001-32;2024-03-31;1;ANIMA HOLDING S.A.;023248;ITR;137176;2024-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137176
09.288.252/0001-32;2024-06-30;1;ANIMA HOLDING S.A.;023248;ITR;140603;2024-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140603
09.288.252/0001-32;2024-06-30;2;ANIMA HOLDING S.A.;023248;ITR;141341;2024-08-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141341
09.288.252/0001-32;2024-09-30;1;ANIMA HOLDING S.A.;023248;ITR;142602;2024-11-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142602
09.295.063/0001-97;2024-03-31;1;TECHNOS S.A.;022519;ITR;137183;2024-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137183
09.295.063/0001-97;2024-06-30;1;TECHNOS S.A.;022519;ITR;140806;2024-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140806
09.295.063/0001-97;2024-09-30;1;TECHNOS S.A.;022519;ITR;142888;2024-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142888
09.295.063/0001-97;2024-09-30;2;TECHNOS S.A.;022519;ITR;144550;2025-02-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144550
09.304.427/0001-58;2024-03-31;1;HABITASEC SECURITIZADORA SA;021628;ITR;137225;2024-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137225
09.304.427/0001-58;2024-06-30;1;HABITASEC SECURITIZADORA SA;021628;ITR;140871;2024-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140871
09.304.427/0001-58;2024-09-30;1;HABITASEC SECURITIZADORA SA;021628;ITR;142924;2024-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142924
09.305.994/0001-29;2024-03-31;1;AZUL S.A.;024112;ITR;137107;2024-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137107
09.305.994/0001-29;2024-06-30;1;AZUL S.A.;024112;ITR;140739;2024-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140739
09.305.994/0001-29;2024-09-30;1;AZUL S.A.;024112;ITR;143202;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143202
09.313.969/0001-97;2024-03-31;1;AUTOPISTA LITORAL SUL;021997;ITR;137053;2024-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137053
09.313.969/0001-97;2024-06-30;1;AUTOPISTA LITORAL SUL;021997;ITR;140719;2024-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140719
09.313.969/0001-97;2024-09-30;1;AUTOPISTA LITORAL SUL;021997;ITR;143123;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143123
09.324.949/0001-11;2024-03-31;1;AUTOPISTA FLUMINENSE SA;022004;ITR;137056;2024-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137056
09.324.949/0001-11;2024-06-30;1;AUTOPISTA FLUMINENSE SA;022004;ITR;140714;2024-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140714
09.324.949/0001-11;2024-09-30;1;AUTOPISTA FLUMINENSE SA;022004;ITR;143109;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143109
09.325.109/0001-73;2024-03-31;1;AUTOPISTA PLANALTO SUL SA;021970;ITR;137050;2024-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137050
09.325.109/0001-73;2024-06-30;1;AUTOPISTA PLANALTO SUL SA;021970;ITR;140720;2024-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140720
09.325.109/0001-73;2024-09-30;1;AUTOPISTA PLANALTO SUL SA;021970;ITR;143125;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143125
09.326.342/0001-70;2024-03-31;1;AUTOPISTA FERNÃO DIAS SA;021989;ITR;137051;2024-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137051
09.326.342/0001-70;2024-06-30;1;AUTOPISTA FERNÃO DIAS SA;021989;ITR;140716;2024-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140716
09.326.342/0001-70;2024-09-30;1;AUTOPISTA FERNÃO DIAS SA;021989;ITR;143114;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143114
09.336.431/0001-06;2024-03-31;1;AUTOPISTA REGIS BITTENCOURT SA;021962;ITR;137049;2024-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137049
09.336.431/0001-06;2024-06-30;1;AUTOPISTA REGIS BITTENCOURT SA;021962;ITR;140717;2024-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140717
09.336.431/0001-06;2024-09-30;1;AUTOPISTA REGIS BITTENCOURT SA;021962;ITR;143117;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143117
09.346.601/0001-25;2024-03-31;1;B3 S.A. - BRASIL, BOLSA, BALCÃO;021610;ITR;136890;2024-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136890
09.346.601/0001-25;2024-06-30;1;B3 S.A. - BRASIL, BOLSA, BALCÃO;021610;ITR;140619;2024-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140619
09.346.601/0001-25;2024-09-30;1;B3 S.A. - BRASIL, BOLSA, BALCÃO;021610;ITR;143075;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143075
09.347.516/0001-81;2024-03-31;1;ELETROMIDIA S.A.;025569;ITR;136736;2024-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136736
09.347.516/0001-81;2024-06-30;1;ELETROMIDIA S.A.;025569;ITR;140525;2024-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140525
09.347.516/0001-81;2024-09-30;1;ELETROMIDIA S.A.;025569;ITR;142623;2024-11-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142623
09.359.927/0001-97;2024-03-31;1;ASA BRANCA HOLDING S.A.;026514;ITR;137373;2024-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137373
09.359.927/0001-97;2024-06-30;1;ASA BRANCA HOLDING S.A.;026514;ITR;141118;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141118
09.359.927/0001-97;2024-09-30;1;ASA BRANCA HOLDING S.A.;026514;ITR;143164;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143164
09.391.823/0001-60;2024-03-31;1;SANTO ANTONIO ENERGIA S.A.;023388;ITR;136795;2024-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136795
09.391.823/0001-60;2024-03-31;2;SANTO ANTONIO ENERGIA S.A.;023388;ITR;136951;2024-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136951
09.391.823/0001-60;2024-06-30;1;SANTO ANTONIO ENERGIA S.A.;023388;ITR;140527;2024-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140527
09.391.823/0001-60;2024-09-30;1;SANTO ANTONIO ENERGIA S.A.;023388;ITR;142668;2024-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142668
09.414.761/0001-64;2024-03-31;1;K-INFRA RODOVIA DO AÇO S.A.;022446;ITR;137347;2024-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137347
09.414.761/0001-64;2024-06-30;1;K-INFRA RODOVIA DO AÇO S.A.;022446;ITR;140982;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140982
09.414.761/0001-64;2024-09-30;1;K-INFRA RODOVIA DO AÇO S.A.;022446;ITR;142588;2024-11-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142588
09.478.309/0001-66;2024-03-31;1;BRASIL BIOFUELS S.A.;027375;ITR;139361;2024-07-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139361
09.478.309/0001-66;2024-06-30;1;BRASIL BIOFUELS S.A.;027375;ITR;141629;2024-09-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141629
09.478.309/0001-66;2024-09-30;1;BRASIL BIOFUELS S.A.;027375;ITR;143368;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143368
09.527.023/0001-23;2024-03-31;1;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;026271;ITR;137523;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137523
09.527.023/0001-23;2024-06-30;1;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;026271;ITR;140973;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140973
09.527.023/0001-23;2024-09-30;1;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;026271;ITR;143354;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143354
09.538.973/0001-53;2024-03-31;1;PDG COMPANHIA SECURITIZADORA;021644;ITR;137022;2024-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137022
09.538.973/0001-53;2024-06-30;1;PDG COMPANHIA SECURITIZADORA;021644;ITR;140697;2024-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140697
09.538.973/0001-53;2024-09-30;1;PDG COMPANHIA SECURITIZADORA;021644;ITR;142805;2024-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142805
09.584.854/0001-37;2024-03-31;1;MANAUS TRANSMISSORA DE ENERGIA S.A;026719;ITR;137276;2024-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137276
09.584.854/0001-37;2024-06-30;1;MANAUS TRANSMISSORA DE ENERGIA S.A;026719;ITR;140926;2024-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140926
09.584.854/0001-37;2024-09-30;1;MANAUS TRANSMISSORA DE ENERGIA S.A;026719;ITR;143051;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143051
09.611.768/0001-76;2024-03-31;1;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;024279;ITR;137559;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137559
09.611.768/0001-76;2024-03-31;2;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;024279;ITR;137681;2024-05-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137681
09.611.768/0001-76;2024-06-30;1;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;024279;ITR;140943;2024-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140943
09.611.768/0001-76;2024-09-30;1;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;024279;ITR;142775;2024-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142775
09.611.768/0001-76;2024-09-30;2;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;024279;ITR;143216;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143216
09.611.768/0001-76;2024-09-30;3;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;024279;ITR;145683;2025-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145683
09.625.321/0001-56;2024-03-31;1;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;024988;ITR;137280;2024-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137280
09.625.321/0001-56;2024-06-30;1;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;024988;ITR;140929;2024-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140929
09.625.321/0001-56;2024-09-30;1;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;024988;ITR;143054;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143054
09.813.204/0001-16;2024-03-31;1;W2W E-COMMERCE DE VINHOS S.A.;025852;ITR;137592;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137592
09.813.204/0001-16;2024-06-30;1;W2W E-COMMERCE DE VINHOS S.A.;025852;ITR;140803;2024-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140803
09.813.204/0001-16;2024-09-30;1;W2W E-COMMERCE DE VINHOS S.A.;025852;ITR;143299;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143299
10.139.870/0001-08;2024-03-31;1;NEOGRID PARTICIPAÇÕES S.A.;025399;ITR;136415;2024-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136415
10.139.870/0001-08;2024-06-30;1;NEOGRID PARTICIPAÇÕES S.A.;025399;ITR;140410;2024-08-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140410
10.139.870/0001-08;2024-09-30;1;NEOGRID PARTICIPAÇÕES S.A.;025399;ITR;142510;2024-11-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142510
10.215.988/0001-60;2024-03-31;1;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;022691;ITR;137554;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137554
10.215.988/0001-60;2024-06-30;1;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;022691;ITR;141123;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141123
10.215.988/0001-60;2024-09-30;1;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;022691;ITR;143318;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143318
10.234.027/0001-00;2024-03-31;1;LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A;023680;ITR;136731;2024-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136731
10.234.027/0001-00;2024-03-31;2;LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A;023680;ITR;139388;2024-07-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139388
10.234.027/0001-00;2024-06-30;1;LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A;023680;ITR;140514;2024-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140514
10.234.027/0001-00;2024-09-30;1;LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A;023680;ITR;142745;2024-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142745
10.240.186/0001-00;2024-03-31;1;LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A;023671;ITR;136734;2024-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136734
10.240.186/0001-00;2024-03-31;2;LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A;023671;ITR;139470;2024-07-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139470
10.240.186/0001-00;2024-06-30;1;LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A;023671;ITR;140515;2024-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140515
10.240.186/0001-00;2024-09-30;1;LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A;023671;ITR;142749;2024-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142749
10.285.590/0001-08;2024-03-31;1;GRUPO DE MODA SOMA S.A.;025011;ITR;136677;2024-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136677
10.319.900/0001-50;2024-03-31;1;CICLUS AMBIENTAL RIO S/A;026921;ITR;136982;2024-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136982
10.319.900/0001-50;2024-06-30;1;CICLUS AMBIENTAL RIO S/A;026921;ITR;140756;2024-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140756
10.319.900/0001-50;2024-09-30;1;CICLUS AMBIENTAL RIO S/A;026921;ITR;143066;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143066
10.324.624/0001-18;2024-03-31;1;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;022144;ITR;137311;2024-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137311
10.324.624/0001-18;2024-03-31;2;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;022144;ITR;137413;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137413
10.324.624/0001-18;2024-03-31;3;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;022144;ITR;137621;2024-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137621
10.324.624/0001-18;2024-06-30;1;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;022144;ITR;141178;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141178
10.324.624/0001-18;2024-09-30;1;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;022144;ITR;143134;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143134
10.338.320/0001-00;2024-03-31;1;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;022179;ITR;135869;2024-04-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135869
10.338.320/0001-00;2024-06-30;1;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;022179;ITR;139823;2024-07-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139823
10.338.320/0001-00;2024-09-30;1;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;022179;ITR;142286;2024-10-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142286
10.452.416/0001-02;2024-03-31;1;REAG CAPITAL HOLDING S.A.;026964;ITR;139740;2024-07-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139740
10.452.416/0001-02;2024-06-30;1;REAG CAPITAL HOLDING S.A.;026964;ITR;143835;2024-12-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143835
10.488.244/0001-19;2024-03-31;1;INFRASEC SECURITIZADORA S.A.;021750;ITR;137464;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137464
10.488.244/0001-19;2024-03-31;2;INFRASEC SECURITIZADORA S.A.;021750;ITR;137604;2024-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137604
10.488.244/0001-19;2024-06-30;1;INFRASEC SECURITIZADORA S.A.;021750;ITR;141155;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141155
10.488.244/0001-19;2024-09-30;1;INFRASEC SECURITIZADORA S.A.;021750;ITR;143246;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143246
10.502.676/0001-37;2024-03-31;1;TERMELÉTRICA PERNAMBUCO III S.A.;023329;ITR;137358;2024-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137358
